6
4
3
3
4
3
9
8.75
6
5.5
3
2.75
6
5
7
7
5
5
3
3.5
5
9
1
5
2
4
2.5
4
3
6
4
2.5
5
2
6
6
5
1.5
2
13
5
5.5
4.5
3
2.2
1.5
8
4
5
2.5
4.5
